#wavel(angs) energy(keV) xsect_ext(1.e22) xsect_sca(1.e22) xsect_abs(1.e22)
15.378378378378379 0.8063268892794376 1.0224090571883233 0.46286352356055027 0.5595455336277732
15.384384384384385 0.8060121022838181 1.0228717157629026 0.46292973967405804 0.5599419760888444
15.39039039039039 0.8056975609756097 1.0233332175661094 0.462995680993909 0.5603375365722003
15.396396396396396 0.8053832650672909 1.0237935653433061 0.46306134807024313 0.5607322172730631
15.402402402402402 0.8050692142717879 1.0242464409507985 0.46311865820064113 0.5611277827501573
15.408408408408409 0.804755408302475 1.0246472440434837 0.4631105734478316 0.5615366705956523
15.414414414414415 0.8044418468731735 1.025047021110342 0.46310237054292663 0.5619446505674154
15.42042042042042 0.80412852969815 1.0254457745712566 0.4630940496350465 0.5623517249362101
15.426426426426426 0.803815456492116 1.0258435068387535 0.46308561087322836 0.5627578959655251
15.432432432432432 0.8035026269702277 1.0262402203187009 0.46307705440696945 0.5631631659117314
15.438438438438439 0.8031900408480839 1.0266359174094946 0.46306838038589265 0.5635675370236021
15.444444444444445 0.8028776978417266 1.0270306005030048 0.4630595889601414 0.5639710115428634
15.45045045045045 0.8025655976676385 1.027424271984254 0.46305068027992713 0.5643735917043268
15.456456456456456 0.8022537400427433 1.0278169342312615 0.4630416544958772 0.5647752797353843
15.462462462462462 0.8019421246844047 1.0282085896145836 0.4630325117587314 0.5651760778558523
15.468468468468469 0.8016307513104252 1.0285992404988227 0.463023252219515 0.5655759882793078
15.474474474474475 0.8013196196390452 1.0289888892413726 0.46301387602968325 0.5659750132116894
15.48048048048048 0.8010087293889427 1.0293775381927253 0.46300438334073085 0.5663731548519944
15.486486486486486 0.8006980802792322 1.029765189696757 0.4629947743045926 0.5667704153921643
15.492492492492492 0.8003876720294631 1.0301518460906158 0.46298504907332017 0.5671667970172958
15.498498498498499 0.8000775043596201 1.0305259432760712 0.4629765103776762 0.567549432898395
15.504504504504505 0.799767576990122 1.0307713952845905 0.46298220819110925 0.5677891870934813
15.51051051051051 0.7994578896418199 1.03101610509881 0.46298771891486495 0.5680283861839451
15.516516516516516 0.7991484420359977 1.0312600744139035 0.46299304297051425 0.5682670314433894
15.522522522522522 0.7988392338943703 1.0315033049208793 0.46299818077886545 0.5685051241420137
15.528528528528529 0.7985302649390834 1.0317457983062552 0.46300313275981 0.5687426655464454
15.534534534534535 0.7982215348927122 1.0319875562515186 0.4630078993322217 0.568979656919297
15.54054054054054 0.7979130434782609 1.032228580434126 0.46301248091410474 0.5692160995200213
15.546546546546546 0.7976047904191618 1.0324688725267133 0.4630168779225199 0.5694519946041934
15.552552552552552 0.797296775439274 1.0327084341974921 0.46302109077362563 0.5696873434238666
15.558558558558559 0.7969889982628836 1.0329472671104705 0.46302511988276723 0.5699221472277034
15.564564564564565 0.7966814586147019 1.0331853729247382 0.46302896566422186 0.5701564072605163
15.57057057057057 0.796374156219865 1.0334227532957876 0.4630326285315207 0.5703901247642669
15.576576576576576 0.7960670908039329 1.0336594098737488 0.4630361088972139 0.570623300976535
15.582582582582582 0.7957602620928889 1.0338953443048657 0.46303940717300557 0.5708559371318601
15.588588588588589 0.795453669813138 1.0341305582309588 0.4630425237696936 0.5710880344612651
15.594594594594595 0.7951473136915077 1.0343650532892659 0.46304545909732575 0.5713195941919402
15.6006006006006 0.7948411934552454 1.0346411244903266 0.463084113408607 0.5715570110817195
15.606606606606606 0.7945353088320184 1.034923613247715 0.4631286429160847 0.5717949703316304
15.612612612612612 0.7942296595499134 1.0352052985583278 0.4631729173083883 0.5720323812499395
15.618618618618619 0.7939242453374351 1.035486182237083 0.4632169371504561 0.5722692450866269
15.624624624624625 0.7936190659235057 1.0357662660931741 0.46326070300574174 0.5725055630874324
15.63063063063063 0.793314121037464 1.0360455519281253 0.46330421543480393 0.5727413364933214
15.636636636636636 0.7930094104090648 1.0363240415401962 0.46334747499512563 0.5729765665450707
15.642642642642642 0.7927049337684777 1.0366017367245692 0.46339048224370255 0.5732112544808666
15.64864864864865 0.7924006908462866 1.0368786392716751 0.4634332377377484 0.5734454015339266
15.654654654654655 0.7920966813734893 1.0371547509672074 0.4634757420335198 0.5736790089336877
15.66066066066066 0.7917929050814957 1.0374300735922433 0.46351799568569596 0.5739120779065473
15.666666666666666 0.7914893617021277 1.0377046089228856 0.4635599992478114 0.5741446096750743
15.672672672672672 0.7911860509676183 1.0379783587305664 0.4636017532723579 0.5743766054582085
15.67867867867868 0.7908829726106109 1.0382513247818628 0.4636432583103125 0.5746080664715503
15.684684684684685 0.7905801263641584 1.038523508839169 0.46368451491158236 0.5748389939275869
15.69069069069069 0.7902775119617225 1.0387949126593041 0.46372552362448405 0.5750693890348201
15.696696696696696 0.7899751291371723 1.039068361510421 0.46376598738699815 0.5753023741234229
15.702702702702704 0.7896729776247848 1.0393449399152392 0.46380579335362926 0.5755391465616099
15.70870870870871 0.7893710571592429 1.0396207314950279 0.4638453553539169 0.575775376141111
15.714714714714715 0.7890693674756354 1.0398957380177751 0.46388467392528193 0.5760110640924933
15.72072072072072 0.7887679083094556 1.040169961246995 0.4639237496035232 0.5762462116434719
15.726726726726726 0.7884666793966011 1.040443402941754 0.46396258292337145 0.5764808200183825
15.732732732732734 0.7881656804733727 1.0407160648557825 0.46400117441829647 0.576714890437486
15.73873873873874 0.7878649112764738 1.0409879487386873 0.46403952462083087 0.5769484241178563
15.744744744744745 0.7875643715430096 1.0412590563354067 0.46407763406193697 0.5771814222734698
15.75075075075075 0.7872640610104862 1.0415293893859712 0.46411550327152296 0.577413886114448
15.756756756756756 0.7869639794168096 1.0417989496260007 0.46415313277847153 0.5776458168475292
15.762762762762764 0.7866641265002857 1.0420677387863342 0.46419052311047804 0.5778772156758563
15.76876876876877 0.7863645019996192 1.04233575859362 0.46422767479352617 0.5781080838000937
15.774774774774775 0.7860651056539121 1.0426030107693647 0.46426458835301243 0.5783384224163524
15.78078078078078 0.7857659372026642 1.0428694970305181 0.46430126431319585 0.5785682327173222
15.786786786786786 0.7854669963857714 1.0431352190904888 0.46433770319661877 0.57879751589387
15.792792792792794 0.7851682829435254 1.043400178657036 0.4643739055249503 0.5790262731320857
15.7987987987988 0.7848697966166127 1.0436795625762239 0.46440820569922403 0.5792713568769998
15.804804804804805 0.7845715371461144 1.0439625482561674 0.46444179485539994 0.5795207534007676
15.81081081081081 0.7842735042735043 1.04424474248048 0.46447515608742806 0.5797695863930519
15.816816816816816 0.7839756977406493 1.0445261470230092 0.46450828989195114 0.5800178571310581
15.822822822822824 0.7836781172898082 1.0448067636534786 0.4645411967644325 0.5802655668890462
15.82882882882883 0.7833807626636311 1.0450865941369931 0.4645738771986977 0.5805127169382955
15.834834834834835 0.7830836336051583 1.0453656402334879 0.46460633168790416 0.5807593085455837
15.84084084084084 0.7827867298578198 1.0456439036978122 0.4646385607244422 0.5810053429733699
15.846846846846846 0.7824900511654349 1.0459213862813561 0.46467056479924834 0.5812508214821078
15.852852852852854 0.7821935972722106 1.0461980897299432 0.4647023444018135 0.5814957453281299
15.85885885885886 0.7818973679227419 1.0464740157846786 0.4647339000214544 0.5817401157632244
15.864864864864865 0.7816013628620102 1.0467491661821888 0.4647652321460749 0.581983934036114
15.87087087087087 0.7813055818353832 1.047023542654808 0.46479634126200065 0.5822272013928074
15.876876876876876 0.7810100245886136 1.0472971469299692 0.46482722785507613 0.5824699190748932
15.882882882882884 0.7807146908678388 1.0475699807299232 0.4648578924103056 0.5827120883196175
15.88888888888889 0.7804195804195804 1.0478420457733033 0.46488833541120395 0.5829537103620995
15.894894894894895 0.7801246929907425 1.048113343773839 0.4649185573398821 0.583194786433957
15.9009009009009 0.7798300283286118 1.0484206988403686 0.4649854191504408 0.5834352796899278
15.906906906906906 0.779535586180857 1.0487305305486219 0.4650553045950425 0.5836752259535793
15.912912912912914 0.7792413662955274 1.049039529658624 0.4651248997937534 0.5839146298648704
15.91891891891892 0.7789473684210526 1.0493476980105498 0.46519420536972644 0.5841534926408234
15.924924924924925 0.7786535923062418 1.0496550374391331 0.46526322194560843 0.5843918154935248
15.93093093093093 0.7783600377002828 1.0499615497753914 0.4653319501414523 0.5846295996339391
15.936936936936936 0.7780667043527417 1.0502672368451744 0.4654003905758615 0.5848668462693128
15.942942942942944 0.7777735920135618 1.050572100468386 0.46546854386713776 0.5851035566012481
15.94894894894895 0.7774807004330634 1.0508761424602497 0.4655364106321231 0.5853397318281266
15.954954954954955 0.7771880293619424 1.0511793646328769 0.4656039914852169 0.5855753731476597
15.96096096096096 0.77689557855127 1.051481768791398 0.4656712870401437 0.5858104817512542
15.966966966966966 0.7766033477524921 1.0517833567356658 0.46573829791051113 0.5860450588251547
15.972972972972974 0.776311336717428 1.0520841302623811 0.4658050247071912 0.5862791055551899
15.97897897897898 0.7760195451982709 1.0523840911622975 0.465871468038995 0.5865126231233025
15.984984984984985 0.7757279729475859 1.0526832412193525 0.4659376285154372 0.5867456127039155
15.99099099099099 0.7754366197183098 1.0529815822132476 0.4660035067447825 0.586978075468465
15.996996996996996 0.7751454852637507 1.0532791159187676 0.4660691033310031 0.5872100125877646
16.003003003003002 0.7748545693375868 1.0535811410964928 0.4661338645366666 0.5874472765598261
16.00900900900901 0.7745638716938661 1.0538833388402953 0.46619824378058644 0.587685095059709
16.015015015015017 0.7742733920870053 1.0541847234689565 0.4662623450497781 0.5879223784191785
16.02102102102102 0.7739831302717901 1.0544852967438272 0.46632616892484924 0.588159127818978
16.027027027027028 0.7736930860033726 1.0547850603947333 0.46638971597516654 0.5883953444195666
16.033033033033032 0.7734032590372729 1.0550840161360469 0.4664529867527179 0.5886310293833289
16.03903903903904 0.7731136491293765 1.0553821657065983 0.4665159817864392 0.588866183920159
16.045045045045043 0.772824256035935 1.0556795108876968 0.4665787016026693 0.5891008092850276
16.05105105105105 0.772535079513564 1.0559760534768317 0.46664114676024204 0.5893349067165895
16.057057057057058 0.7722461193192444 1.056271795259652 0.46670331785614627 0.5895684774035059
16.063063063063062 0.7719573752103197 1.0565667380082577 0.46676521549686717 0.5898015225113906
16.06906906906907 0.7716688469444962 1.05686088348878 0.46682684027621113 0.5900340432125689
16.075075075075077 0.771380534279843 1.0571542334609854 0.46688819278107097 0.5902660406799143
16.08108108108108 0.7710924369747898 1.057446789674884 0.46694927360019695 0.5904975160746871
16.087087087087088 0.7708045547881276 1.0577385538749215 0.4670100833198383 0.5907284705550833
16.093093093093092 0.7705168874790073 1.0580295278017278 0.4670706225207265 0.5909589052810014
16.0990990990991 0.770229434806939 1.0583197131894229 0.46713089178262546 0.5911888214067974
16.105105105105103 0.7699421965317921 1.0586191755805032 0.4671898334590286 0.5914293421214746
16.11111111111111 0.7696551724137931 1.0589261633077869 0.4672476343206033 0.5916785289871836
16.117117117117118 0.769368362213527 1.0592323354545623 0.4673051727112356 0.5919271627433266
16.123123123123122 0.7690817656919352 1.0595376938143393 0.46736244918975395 0.5921752446245854
16.12912912912913 0.7687953826103145 1.0598422401758514 0.4674194643141586 0.5924227758616927
16.135135135135137 0.7685092127303182 1.0601459763234617 0.4674762186391487 0.5926697576843131
16.14114114114114 0.7682232558139535 1.0604489040370888 0.4675327127183294 0.5929161913187593
16.147147147147148 0.7679375116235819 1.0607510250902734 0.467588947105111 0.5931620779851623
16.153153153153152 0.7676519799219186 1.0610523412523318 0.46764492235098265 0.5934074189013492
16.15915915915916 0.7673666604720313 1.0613528542886987 0.46770063900527264 0.593652215283426
16.165165165165163 0.7670815530373398 1.0616525659589957 0.4677560976164299 0.5938964683425657
16.17117117117117 0.7667966573816156 1.0619514780180763 0.4678112987325096 0.5941401792855668
16.177177177177178 0.7665119732689808 1.062249592216836 0.4678662428992665 0.5943833493175696
16.183183183183182 0.7662275004639081 1.062546910301302 0.46792093066065676 0.5946259796406452
16.18918918918919 0.7659432387312186 1.062843434012303 0.46797536256052985 0.5948680714517731
16.195195195195197 0.7656591878360837 1.0631391650861652 0.4680295391412829 0.5951096259448823
16.2012012012012 0.7653753475440223 1.0634341052551533 0.4680834609432733 0.5953506443118798
16.207207207207208 0.7650917176209003 1.0637282570207673 0.46813712882956265 0.5955911281912046
16.213213213213212 0.764808297832932 1.0640216521195491 0.4681905558956772 0.5958310962238721
16.21921921921922 0.7645250879466765 1.0643142614263978 0.4682437297774521 0.5960705316489459
16.225225225225223 0.7642420877290395 1.0646060866560003 0.4682966510102463 0.5963094356457539
16.23123123123123 0.7639592969472709 1.0648971295172842 0.4683493201287306 0.5965478093885536
16.237237237237238 0.7636767153689661 1.0651873917145802 0.4684017376664291 0.5967856540481511
16.243243243243242 0.7633943427620632 1.0654768749484587 0.4684539041553052 0.5970229707931535
16.24924924924925 0.7631121788948438 1.0657655809148823 0.4685058201258424 0.5972597607890399
16.255255255255257 0.7628302235359319 1.066053511305026 0.4685574861077931 0.597496025197233
16.26126126126126 0.7625484764542937 1.0663406678054521 0.46860890262985716 0.5977317651755949
16.26726726726727 0.7622669374192357 1.0666270520995327 0.46866007021880696 0.5979669818807257
16.273273273273272 0.761985606200406 1.0669126658650405 0.4687109894004264 0.5982016764646143
16.27927927927928 0.7617044825677919 1.0671975107755909 0.4687616606997803 0.5984358500758107
16.285285285285283 0.7614235662917206 1.0674815885006013 0.4688120846404264 0.5986695038601748
16.29129129129129 0.7611428571428571 1.067764900705365 0.4688622617443239 0.598902638961041
16.2972972972973 0.7608623548922057 1.0680474490503398 0.46891219253265 0.59913525651769
16.303303303303302 0.760582059311107 1.068329235191508 0.4689618775256114 0.5993673576658964
16.30930930930931 0.7603019701712392 1.06861026078167 0.46901131724179457 0.5995989435398755
16.315315315315317 0.7600220872446162 1.068885295909465 0.4690499794194036 0.5998353164900614
16.32132132132132 0.7597424103035879 1.0691456137982704 0.4690602917285605 0.6000853220697099
16.32732732732733 0.7594629391208386 1.0694052111602443 0.4690704312888814 0.6003347798713629
16.333333333333332 0.7591836734693879 1.0696640895668197 0.4690803984610434 0.6005836911057764
16.33933933933934 0.7589046131225877 1.0699222505850463 0.4690901936048113 0.600832056980235
16.345345345345343 0.7586257578541247 1.0701796957780008 0.4690998170798278 0.6010798786981729
16.35135135135135 0.7583471074380166 1.0704364267044533 0.46910926924450813 0.6013271574599452
16.35735735735736 0.7580686616486139 1.070692444919432 0.46911855045646333 0.6015738944629686
16.363363363363362 0.7577904202605983 1.0709477519736648 0.4691276610726071 0.6018200909010577
16.36936936936937 0.7575123830489817 1.0712023494139369 0.469136601449457 0.60206574796448
16.375375375375377 0.7572345497891069 1.071456238782745 0.4691453719422854 0.6023108668404596
16.38138138138138 0.7569569202566453 1.0717094216191088 0.46915397290578265 0.6025554487133261
16.38738738738739 0.7566794942275975 1.0719618994576299 0.4691624046940144 0.6027994947636154
16.393393393393392 0.7564022714782928 1.0722136738288008 0.46917066766017407 0.6030430061686268
16.3993993993994 0.7561252517853873 1.0724647462595462 0.4691787621568264 0.6032859841027197
16.405405405405407 0.7558484349258648 1.0727151182727512 0.4691866885354255 0.6035284297373258
16.41141141141141 0.7555718206770358 1.0729647913872624 0.4691944471472759 0.6037703442399867
16.41741741741742 0.7552954088165355 1.07321376711785 0.46920203834261215 0.6040117287752379
16.423423423423422 0.755019199122326 1.0734722482803127 0.4692196818476886 0.6042525664326243
16.42942942942943 0.7547431913726923 1.073755761374177 0.4692629305843795 0.6044928307897978
16.435435435435437 0.754467385346245 1.0740385184320977 0.46930594978369417 0.6047325686484035
16.44144144144144 0.7541917808219178 1.0743205210866782 0.4693487399257249 0.6049717811609532
16.44744744744745 0.7539163775789665 1.0746017709650841 0.4693913014899016 0.6052104694751826
16.453453453453452 0.7536411753969703 1.0748822696880307 0.46943363495436113 0.6054486347336697
16.45945945945946 0.7533661740558292 1.0751620188725317 0.46947574079399407 0.6056862780785376
16.465465465465467 0.753091373335765 1.075441020131512 0.46951761948167203 0.60592340064984
16.47147147147147 0.7528167730173199 1.0757192750746842 0.46955927149010324 0.606160003584581
16.47747747747748 0.7525423728813558 1.075996785307657 0.4696006972916727 0.6063960880159844
16.483483483483482 0.7522681727090544 1.0762735524317661 0.46964189735739215 0.6066316550743741
16.48948948948949 0.7519941722819159 1.0765495780448144 0.4696828721576352 0.6068667058871792
16.495495495495497 0.7517203713817585 1.0768248637396975 0.4697236221614773 0.6071012415782202
16.5015015015015 0.7514467697907189 1.0770994111064718 0.46976414783721376 0.607335263269258
16.50750750750751 0.7511733672912497 1.0773732217299683 0.4698044496520865 0.6075687720778816
16.513513513513512 0.7509001636661211 1.077646297191604 0.469844528072284 0.6078017691193202
16.51951951951952 0.7506271586984185 1.0779186390682225 0.4698843835628054 0.6080342555054171
16.525525525525527 0.7503543521715428 1.0781902489332835 0.4699240165879153 0.6082662323453681
16.53153153153153 0.7500817438692098 1.0784640018150256 0.4699652807658677 0.6084987210491578
16.53753753753754 0.7498093335754494 1.078786160899083 0.47003801296673403 0.6087481479323489
16.543543543543542 0.7495371210746052 1.0791075039375204 0.4701104693268643 0.6089970346106562
16.54954954954955 0.7492651061513337 1.0794280326772412 0.4701826504117931 0.609245382265448
16.555555555555557 0.748993288590604 1.0797477488604204 0.4702545567856607 0.6094931920747598
16.56156156156156 0.7487216681776973 1.080066654224709 0.47032618901129425 0.6097404652134147
16.56756756756757 0.7484502446982055 1.080384750503444 0.47039754765034447 0.6099872028530998
16.573573573573572 0.7481790179380323 1.0807020394254572 0.47046863326333865 0.6102334061621183
16.57957957957958 0.7479079876833906 1.0810185227152997 0.47053944640939577 0.6104790763059039
16.585585585585587 0.7476371537208037 1.0813342020928367 0.4706099876464777 0.610724214446359
16.59159159159159 0.7473665158371041 1.0816490792738407 0.4706802575313783 0.6109688217424624
16.5975975975976 0.7470960738194318 1.08196315596938 0.4707502566195929 0.6112128993497872
16.603603603603602 0.7468258274552361 1.0822764338866282 0.4708199854654202 0.6114564484212079
16.60960960960961 0.7465557765322726 1.0825889147278502 0.47088944462196397 0.6116994701058863
16.615615615615617 0.7462859208386047 1.0829006001913992 0.4709586346409439 0.6119419655504553
16.62162162162162 0.7460162601626016 1.0832114919711038 0.4710275560731839 0.61218393589792
16.62762762762763 0.7457467942929383 1.0835215917565788 0.47109620946808595 0.6124253822884929
16.633633633633632 0.7454775230185954 1.083830901232993 0.4711645953738457 0.6126663058591473
16.63963963963964 0.7452084461288576 1.0841394220813287 0.47123271433746344 0.6129067077438654
16.645645645645647 0.744939563413314 1.084427140348434 0.47128051479197464 0.6131466255564595
16.65165165165165 0.7446708746618576 1.084699745671876 0.47131369552472147 0.6133860501471547
16.65765765765766 0.7444023796646836 1.0849716258731827 0.47134666943076853 0.6136249564424142
16.663663663663662 0.7441340782122906 1.0852427824993671 0.4713794369354881 0.6138633455638789
16.66966966966967 0.7438659700954783 1.0855132170933826 0.47141199846325643 0.6141012186301261
16.675675675675677 0.7435980551053483 1.0857829311942595 0.47144435443779703 0.6143385767564624
16.68168168168168 0.7433303330333033 1.086051926337154 0.4714765052817824 0.6145754210553716
16.68768768768769 0.7430628036710455 1.0863202040532811 0.4715084514167931 0.6148117526364881
16.693693693693692 0.7427954668105775 1.0865877658701797 0.4715401932638403 0.6150475726063395
16.6996996996997 0.7425283222442007 1.086854613311125 0.47157173124287577 0.6152828820682493
16.705705705705707 0.7422613697645155 1.087120747896027 0.47160306577300126 0.6155176821230258
16.71171171171171 0.7419946091644205 1.087386171140571 0.47163419727245104 0.61575197386812
16.71771771771772 0.7417280402371115 1.087650884556677 0.47166512615843587 0.615985758398241
16.723723723723722 0.7414616627760819 1.0879148896522937 0.4716958528475436 0.61621903680475
16.72972972972973 0.7411954765751212 1.0881781879320165 0.4717263777552996 0.6164518101767169
16.735735735735737 0.7409294814283149 1.0884407808965928 0.47175670129634334 0.6166840796002494
16.74174174174174 0.7406636771300449 1.0887026700425042 0.47178682388447907 0.6169158461580251
16.74774774774775 0.7403980634749865 1.0889638568626936 0.47181674593277295 0.6171471109299207
16.753753753753752 0.7401326402581108 1.0892243428464843 0.47184646785318607 0.6173778749932981
16.75975975975976 0.7398674072746819 1.0895511565863716 0.47193297130269773 0.6176181852836738
16.765765765765767 0.7396023643202578 1.0898881439749415 0.4720285192211323 0.6178596247538092
16.77177177177177 0.7393375111906894 1.0902243044928024 0.4721237590865379 0.6181005454062644
16.77777777777778 0.7390728476821192 1.0905596398775226 0.47221869151799173 0.6183409483595309
16.783783783783782 0.7388083735909823 1.0908941518617923 0.47231331713321195 0.6185808347285803
16.78978978978979 0.7385440887140047 1.0912278421740338 0.472407636548856 0.6188202056251778
16.795795795795797 0.738279992848203 1.0915607125385773 0.47250165038016456 0.6190590621584128
16.8018018018018 0.7380160857908847 1.091892764675361 0.472595359240854 0.6192974054345068
16.80780780780781 0.7377523673396462 1.0922240002999903 0.4726887637434246 0.6195352365565657
16.813813813813812 0.7374888372923737 1.09255442112347 0.4727818644992302 0.6197725566242398
16.81981981981982 0.7372254954472415 1.0928840288533042 0.4728746621182459 0.6200093667350581
16.825825825825827 0.7369623416027127 1.093212825192322 0.4729671572090549 0.6202456679832672
16.83183183183183 0.736699375557538 1.0935408118390677 0.4730593503788441 0.6204814614602236
16.83783783783784 0.7364365971107543 1.093867990487746 0.47315124223386773 0.6207167482538782
16.843843843843842 0.7361740060616866 1.0941943628284605 0.4732428333788401 0.6209515294496205
16.84984984984985 0.7359116022099447 1.0945199305475632 0.47333412441713063 0.6211858061304326
16.855855855855857 0.7356493853554248 1.0948446953266424 0.47342511595079717 0.6214195793758451
16.86186186186186 0.735387355298308 1.0951686588431346 0.47351580858099107 0.6216528502621436
16.86786786786787 0.7351255118390599 1.095491822770566 0.47360620290732197 0.6218856198632438
16.873873873873872 0.7348638547784303 1.0959592543242604 0.4738416760506754 0.622117578273585
16.87987987987988 0.7346023839174524 1.096444862028888 0.47409586561123884 0.6223489964176491
16.885885885885887 0.7343410990574425 1.0969294296070293 0.47434951307571965 0.6225799165313096
16.89189189189189 0.7340800000000001 1.0974129590864554 0.4746026194087241 0.6228103396777314
16.8978978978979 0.7338190865470055 1.0978954524904299 0.47485518557306605 0.6230402669173637
16.903903903903903 0.7335583585006218 1.0983769118379287 0.4751072125302671 0.6232696993076617
16.90990990990991 0.7332978156632924 1.09885733914322 0.47535870124056423 0.6234986379026557
